MAZ,TAZ,SOI,HH_POP,Base_HH,Base_HU,Base_EMP,HU_SF,HU_MF,HU_OTH,Base_EDU,Base_FOO,Base_GOV,Base_IND,Base_MED,Base_OFC,Base_OTH,Base_RET,Base_AGR,Base_SCHL,Base_ELEM,Base_HS,Base_COLLEGE,PLANNED,GEO_AREA
9587,1466,Fresno,70,23,27,25,27,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,1,Established
9588,1466,Fresno,83,27,32,1,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Established
9589,1466,Fresno,10,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9590,1466,Fresno,42,14,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9591,1465,Fresno,132,44,44,2,44,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,Established
9592,1465,Fresno,129,43,43,10,43,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,1,Established
9593,1465,Fresno,33,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9594,1465,Fresno,54,18,18,1,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Established
9595,1465,Fresno,120,40,40,22,40,0,0,0,20,0,0,2,0,0,0,0,0,0,0,0,1,Established
9596,1465,Fresno,78,26,26,2,26,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,Established
9597,1465,Fresno,114,38,38,5,38,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,Established
9598,1465,Fresno,144,48,48,6,48,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,Established
9599,1465,Fresno,66,22,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9600,1465,Fresno,81,27,27,2,27,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,Established
9601,1465,Fresno,66,22,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9602,1465,Fresno,51,17,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9603,1465,Fresno,78,26,26,3,26,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,Established
9604,1465,Fresno,102,34,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9605,1465,Fresno,249,83,83,5,83,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,Established
9606,1465,Fresno,147,49,49,2,49,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,Established
9607,1721,Orange Cove,661,172,176,52,75,101,0,0,0,0,0,50,2,0,0,0,0,0,0,0,1,Established
9608,1721,Orange Cove,67,17,18,1,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Established
9609,1721,Orange Cove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Developing
9610,1721,Orange Cove,67,17,18,2,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,Established
9611,1721,Orange Cove,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Rural
9612,1721,Orange Cove,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9613,1721,Orange Cove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Developing
9614,1721,Orange Cove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Developing
9615,1721,Orange Cove,67,17,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9616,1721,Orange Cove,33,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9617,1721,Orange Cove,78,20,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Developing
9618,1721,Orange Cove,67,17,18,1,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Established
9619,1723,Orange Cove,48,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9620,1723,Orange Cove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9621,1723,Orange Cove,48,13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9622,1723,Orange Cove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,328,0,0,0,Established
9623,1723,Orange Cove,0,0,0,35,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9624,1723,Orange Cove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9625,1723,Orange Cove,33,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9626,1723,Orange Cove,36,9,9,37,1,8,0,0,0,0,0,0,0,0,0,37,0,0,0,0,1,Established
9627,1723,Orange Cove,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9628,1723,Orange Cove,30,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9629,1723,Orange Cove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9630,1723,Orange Cove,56,14,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9631,1723,Orange Cove,44,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9632,1723,Orange Cove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9633,1723,Orange Cove,44,12,12,1,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Established
9634,1723,Orange Cove,48,13,13,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Established
9635,1723,Orange Cove,56,14,14,2,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,Established
9636,1723,Orange Cove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Established
9637,1723,Orange Cove,48,12,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9638,1723,Orange Cove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9639,1724,Orange Cove,0,0,0,29,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,Established
9640,1724,Orange Cove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9641,1724,Orange Cove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9642,1724,Orange Cove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Center
9643,1724,Orange Cove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9644,1724,Orange Cove,0,0,0,28,0,0,0,0,0,0,13,0,0,0,15,0,0,0,0,0,1,Center
9645,1724,Orange Cove,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,Established
9646,1726,Orange Cove,52,13,13,1,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Established
9647,1726,Orange Cove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9648,1726,Orange Cove,60,15,15,2,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,Established
9649,1726,Orange Cove,44,11,11,1,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Established
9650,1726,Orange Cove,44,11,11,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Center
9651,1726,Orange Cove,56,14,14,4,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,Established
9652,1726,Orange Cove,60,15,15,7,15,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,1,Established
9653,1726,Orange Cove,28,7,7,28,7,0,0,0,0,0,16,10,2,0,0,0,0,0,0,0,1,Center
9654,1726,Orange Cove,48,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9655,1726,Orange Cove,40,10,10,3,8,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,Center
9656,1726,Orange Cove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9657,1726,Orange Cove,56,14,14,37,1,13,0,0,0,26,0,8,2,0,1,0,0,0,0,0,1,Center
9658,1726,Orange Cove,36,9,9,4,9,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,Center
9659,1728,Orange Cove,48,14,16,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9660,1728,Orange Cove,33,10,11,1,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Established
9661,1728,Orange Cove,36,11,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9662,1728,Orange Cove,66,20,22,8,13,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,Center
9663,1728,Orange Cove,36,11,12,3,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,Established
9664,1728,Orange Cove,81,24,27,54,14,13,0,0,0,0,0,2,0,0,52,0,0,0,0,0,1,Center
9665,1728,Orange Cove,102,31,34,2,14,20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,Established
9666,1728,Orange Cove,51,15,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9667,1728,Orange Cove,90,27,30,0,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9668,1728,Orange Cove,39,12,13,5,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,Established
9669,1728,Orange Cove,75,23,25,1,21,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Established
9670,1728,Orange Cove,90,27,30,4,20,10,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,Established
9671,1728,Orange Cove,39,12,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9672,1729,Orange Cove,40,10,11,21,11,0,0,0,13,0,0,1,0,0,7,0,0,0,0,0,1,Center
9673,1729,Orange Cove,58,15,16,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Established
9674,1729,Orange Cove,65,17,18,4,18,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,Established
9675,1729,Orange Cove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9676,1729,Orange Cove,58,15,16,5,16,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,Established
9677,1729,Orange Cove,61,16,17,1,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Established
9678,1729,Orange Cove,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9679,1729,Orange Cove,18,5,5,2,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,Established
9680,1729,Orange Cove,0,0,0,37,0,0,0,37,0,0,0,0,0,0,0,0,482,482,0,0,1,Established
9681,1729,Orange Cove,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Center
9682,1729,Orange Cove,58,15,16,2,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,Established
9683,1729,Orange Cove,50,13,14,6,14,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,Established
9684,1729,Orange Cove,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,Established
9685,1729,Orange Cove,47,12,13,1,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Established
9686,1729,Orange Cove,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9687,1729,Orange Cove,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,1,Established
9688,1729,Orange Cove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Center
9689,1729,Orange Cove,25,6,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9690,1729,Orange Cove,43,11,12,5,12,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,Established
9691,1729,Orange Cove,184,47,51,2,11,40,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,Established
9692,1729,Orange Cove,50,13,14,2,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,Established
9693,1729,Orange Cove,25,6,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9694,1729,Orange Cove,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,1,Established
9695,1729,Orange Cove,0,0,0,8,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,1,Center
9696,1729,Orange Cove,54,14,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9697,1729,Orange Cove,54,14,15,3,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,Established
9698,1730,Orange Cove,44,11,11,8,9,2,0,0,0,0,7,1,0,0,0,0,0,0,0,0,1,Center
9699,1730,Orange Cove,0,0,0,43,0,0,0,0,0,42,0,0,1,0,0,0,0,0,0,0,1,Center
9700,1730,Orange Cove,28,7,7,9,7,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,1,Center
9701,1730,Orange Cove,56,14,14,2,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,Established
9702,1730,Orange Cove,52,13,13,2,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,Center
9703,1730,Orange Cove,32,8,8,2,5,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,Established
9704,1730,Orange Cove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9705,1730,Orange Cove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Center
9706,1730,Orange Cove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Center
9707,1730,Orange Cove,56,14,14,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9708,1730,Orange Cove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9709,1730,Orange Cove,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,Established
9710,1467,Fresno,58,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9711,1467,Fresno,0,0,0,23,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,1,Established
9712,1467,Fresno,87,30,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9713,1467,Fresno,15,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9714,1467,Fresno,225,77,77,21,57,0,20,0,0,0,0,0,1,0,0,20,0,0,0,0,1,Established
9715,1467,Fresno,64,22,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9716,1467,Fresno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Established
9717,1467,Fresno,302,104,104,5,103,0,1,0,0,0,0,3,1,0,0,1,0,0,0,0,1,Established
9718,1467,Fresno,81,28,28,2,28,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,Established
9719,1467,Fresno,87,30,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9720,1467,Fresno,128,44,44,3,44,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,Established
9721,1467,Fresno,52,18,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9722,1467,Fresno,58,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9723,1467,Fresno,122,42,42,92,42,0,0,14,0,0,6,58,14,0,0,0,0,0,0,0,1,Established
9724,2853,Unincorporate,23,10,15,1,8,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Rural
9725,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9726,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9727,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9728,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9729,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9730,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9731,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9732,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9733,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9734,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9735,2853,Unincorporate,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9736,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9737,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9738,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9739,2853,Unincorporate,11,5,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9740,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9741,2853,Unincorporate,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9742,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9743,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9744,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9745,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9746,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9747,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9748,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9749,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9750,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9751,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9752,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9753,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9754,2853,Unincorporate,21,9,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9755,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9756,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9757,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9758,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9759,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Established
9760,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9761,2853,Unincorporate,5,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9762,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9763,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9764,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9765,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9766,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9767,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9768,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9769,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9770,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9771,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9772,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9773,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9774,2853,Unincorporate,39,17,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9775,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9776,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9777,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9778,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9779,2853,Unincorporate,24,11,16,1,7,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Rural
9780,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9781,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9782,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9783,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9784,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9785,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9786,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9787,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9788,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9789,2853,Unincorporate,35,15,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9790,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9791,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9792,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9793,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9794,2853,Unincorporate,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Rural
9795,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9796,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9797,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9798,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9799,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9800,2853,Unincorporate,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9801,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9802,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9803,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9804,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9805,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9806,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9807,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9808,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9809,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9810,2853,Unincorporate,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9811,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9812,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9813,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9814,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9815,2853,Unincorporate,36,16,24,0,10,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9816,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9817,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9818,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9819,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9820,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9821,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9822,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
9823,2853,Unincorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rural
