parcelid,SOI,COMMUNITY,TAZ,HU_NET,EMP_NET,VacRate,HH_SIZE,BASE_SCORE,IDX_Bike,IDX_Transit,IDX_SOV,TOTAL_SCORE
1755,Clovis, ,203,0.0,8.31906437456,0.0362225633791129,2.654516358463727,4.163534963534963,0.8370860927152318,0.34227330779054915,0.7128514056224899,4.383043068225062
1775,Clovis, ,200,9.21646610493,1.90794251274,0.0362225633791129,2.654516358463727,4.242127842127842,0.7305237808549067,0.4865900383141762,0.8509036144578314,6.211871183025322
1888,Clovis, ,203,0.0,4.81295555086,0.0362225633791129,2.654516358463727,4.163534963534963,0.7832329921733895,0.34227330779054915,0.7128514056224899,4.33909893818292
1938,Clovis, ,203,0.0,4.26009579688,0.0362225633791129,2.654516358463727,4.163534963534963,0.8552077062010837,0.34227330779054915,0.7128514056224899,4.397830304829517
1945,Clovis, ,203,0.0,4.813148075920001,0.0362225633791129,2.654516358463727,4.163534963534963,0.7832329921733895,0.34227330779054915,0.7128514056224899,4.33909893818292
2035,Clovis, ,203,0.0,4.3755355077599996,0.0362225633791129,2.654516358463727,4.163534963534963,0.7832329921733895,0.34227330779054915,0.7128514056224899,4.33909893818292
2122,Clovis, ,203,0.0,4.46560836947,0.0362225633791129,2.654516358463727,4.163534963534963,0.7832329921733895,0.34227330779054915,0.7128514056224899,4.33909893818292
2266,Clovis, ,203,0.0,0.4078343105799999,0.0362225633791129,2.654516358463727,4.163534963534963,0.8579771222155328,0.34227330779054915,0.7128514056224899,4.400090148297308
2344,Clovis, ,203,0.0,0.40773620876,0.0362225633791129,2.654516358463727,4.163534963534963,0.8579771222155328,0.34227330779054915,0.7128514056224899,4.400090148297308
2347,Clovis, ,203,0.0,0.39341783167,0.0362225633791129,2.654516358463727,4.163534963534963,0.8579771222155328,0.34227330779054915,0.7128514056224899,4.400090148297308
2357,Clovis, ,205,2.65622732727,0.75689222686,0.0362225633791129,2.654516358463727,3.437262380370467,0.7307645996387718,0.23116219667943805,0.6285140562248996,3.245356295445128
2429,Clovis, ,177,9.488833424500001,24.022363100000003,0.0362225633791129,2.654516358463727,4.446911196911197,0.9269717037928958,0.4993614303959131,0.7761044176706827,3.7887359460051786
2514,Clovis, ,176,0.0,0.6564850153,0.0362225633791129,2.654516358463727,4.051136851136851,0.9368452739313666,0.4367816091954023,0.7540160642570282,4.717125174969646
2532,Clovis, ,178,0.0,2.9174635956999997,0.0362225633791129,2.654516358463727,4.163534963534963,0.9300421432871764,0.5057471264367817,0.7238955823293173,4.877103209923289
2533,Clovis, ,178,0.0,3.0410618823999997,0.0362225633791129,2.654516358463727,4.163534963534963,0.9300421432871764,0.5057471264367817,0.7238955823293173,4.877103209923289
2534,Clovis, ,178,0.0,3.3304497671,0.0362225633791129,2.654516358463727,4.163534963534963,0.9300421432871764,0.5057471264367817,0.7238955823293173,4.877103209923289
2536,Clovis, ,178,0.0,3.01272526604,0.0362225633791129,2.654516358463727,4.163534963534963,0.9300421432871764,0.5057471264367817,0.7238955823293173,4.877103209923289
2567,Clovis, ,130,0.0,4.03345109733,0.0362225633791129,2.654516358463727,1.1635349635349634,0.4296508127633956,0.2375478927203065,0.766566265060241,2.6578707142948197
2587,Clovis, ,130,0.0,4.91926467357,0.0362225633791129,2.654516358463727,1.1635349635349634,0.4296508127633956,0.2375478927203065,0.766566265060241,2.6578707142948197
2592,Clovis, ,130,0.0,3.6363193674799996,0.0362225633791129,2.654516358463727,1.1635349635349634,0.4296508127633956,0.2375478927203065,0.766566265060241,2.6578707142948197
2626,Clovis, ,130,0.0,0.40120072536,0.0362225633791129,2.654516358463727,1.1635349635349634,0.4296508127633956,0.2375478927203065,0.766566265060241,2.6578707142948197
2635,Clovis, ,130,0.0,3.3726930168999996,0.0362225633791129,2.654516358463727,1.1635349635349634,0.4296508127633956,0.2375478927203065,0.766566265060241,2.6578707142948197
2702,Clovis, ,130,0.0,6.745874055570001,0.0362225633791129,2.654516358463727,1.1635349635349634,0.4296508127633956,0.2375478927203065,0.766566265060241,2.6578707142948197
2729,Clovis, ,129,0.73589130784,0.0,0.0362225633791129,2.654516358463727,2.5713856713856713,0.5302829620710415,0.2426564495530013,0.8067269076305221,4.188807305470475
2739,Clovis, ,130,0.0,3.4860740857699994,0.0362225633791129,2.654516358463727,1.1635349635349634,0.4296508127633956,0.2375478927203065,0.766566265060241,2.6578707142948197
2741,Clovis, ,130,0.0,2.20563078588,0.0362225633791129,2.654516358463727,1.1635349635349634,0.4296508127633956,0.2375478927203065,0.766566265060241,2.6578707142948197
2784,Clovis, ,139,0.0,2.05669696864,0.0362225633791129,2.654516358463727,2.5511368511368513,0.8094220349187237,0.1800766283524904,0.5637550200803213,3.062227994735495
2802,Clovis, ,136,0.243201112,0.0,0.0362225633791129,2.654516358463727,2.74024024024024,0.6839554485249849,0.3116219667943806,0.6752008032128514,3.620525620139922
2845,Clovis, ,134,3.8794197825100003,1.01011085318,0.0362225633791129,2.654516358463727,1.951016273633645,0.9467790487658038,0.37292464878671777,0.7434738955823293,3.3234227050405982
2847,Clovis, ,134,2.28172908614,0.47235110252,0.0362225633791129,2.654516358463727,1.992127842127842,0.9441902468392536,0.37292464878671777,0.7434738955823293,4.696198509549894
2861,Clovis, ,129,9.92291653375,27.65295325,0.0362225633791129,2.654516358463727,3.665883738460593,0.5302829620710415,0.2426564495530013,0.8067269076305221,2.047144155113883
2867,Clovis, ,130,0.0,5.7962408520899995,0.0362225633791129,2.654516358463727,1.1635349635349634,0.4296508127633956,0.2375478927203065,0.766566265060241,2.6578707142948197
2880,Clovis, ,134,2.28157495349,0.47231919482,0.0362225633791129,2.654516358463727,1.992127842127842,0.9467790487658038,0.37292464878671777,0.7434738955823293,4.698872858908954
2915,Clovis, ,138,124.08914182936002,-2.0,0.0362225633791129,2.654516358463727,2.770532459800207,0.8596628537025888,0.2886334610472541,0.6119477911646586,2.2515995517768004
2933,Clovis, ,138,127.67662906642002,338.23828705546003,0.0362225633791129,2.654516358463727,4.136642674403571,0.8596628537025888,0.2886334610472541,0.6119477911646586,2.518543979665887
